sentence	sentence_id	locale	reason
Ela mora perto de Caernarfon, então ela estará por perto para ajudar, se necessário.	b5b02c5d6954df447b7278db6076c6c58416b85c42e2ac03ee623ed1a250dd23	pt	grammar-or-spelling
O peixe custa lágrimas e vende por dinheiro.	b9180456a17fff87c8a3528cf51df02313c0b91dd5d4a49e56acc1eeda4e6192	pt	grammar-or-spelling
Sirva com um rum quente, um herói cansado.	7a25dbb823b1ba603239ed36f92a478478542b1febedd8317c9b158da185d0d3	pt	grammar-or-spelling
Ela foi com a barriga para o pão.	b4db84a5326cd96e2aafcb3a5f3714542fa23124cfdd061f973b7a1bdd773baa	pt	grammar-or-spelling
A pior moto sempre puxa mais.	a9667960edd5ef0b1fc276913a7dca8ddae217f4b78c2405bcac8464c4ec5bd6	pt	grammar-or-spelling
San Juan na sexta-feira, colheita de cinzas.	b0f3bdf93cc267801dda98003c1f2d3e14e3dd5058b38d69e36d0a8f5b4f9a37	pt	grammar-or-spelling
San Juan na sexta-feira, colheita de cinzas.	b0f3bdf93cc267801dda98003c1f2d3e14e3dd5058b38d69e36d0a8f5b4f9a37	pt	different-language
Eles eram filhos de deslizamento de terra, e isso criou consciência.	bcc8b91f4d9e2f5628bd2e0316290fe85bdacd126ce66105e1e7f6a20c12f6d5	pt	grammar-or-spelling
Daí a ponco chegou à casa de Vilela.	bcbfafa64e4e17e871418f016f48b7d7f45257e2fa2d070b7e0d6bb11f71ede6	pt	grammar-or-spelling
O cadastro da paixão fala, mente você.	b5787e7da722fcc918f651dcf4b110966bee057e1b6cad725f5efea9c29f56c1	pt	grammar-or-spelling
os seus olhos a pensar para dentro coisas de fora	ead495fca94d8a3ca434154b79c0c983496b61b92f46261435c374637a72b94f	pt	grammar-or-spelling
A vida é chata se não houver luta nela.	eee3027cf18385e7a07ce57b32b022a9990d59e798f55285472b14b10c750497	pt	grammar-or-spelling
Eu estou indo para o pub hoje à noite.	5f4c0feb94c054ecdb59b3cf3d3dd055850778bc0a63b65c8e122810042d0a3d	pt	grammar-or-spelling
Quando você estará lá?	2d421ae380b703569d1b18cd71589aaff16ed78832419f15f799b8d5cdebd54d	pt	grammar-or-spelling
Como você vai lá?	478428b846228ca700b3a8b18d80164266eb6e383015f7c8461059626ea18ebd	pt	grammar-or-spelling
Sinto muito pelos médicos e remédios que eles pediram que os boticários fazem.	4fa846ded47a1dc8b3baf601461d7b29ff15e3fb555f08f88d386d83b735c483	pt	grammar-or-spelling
Ah, isso é hudo!	575291f6c537dce7bc42a203810d1b9c7e0366e59f4922d1bcb0ca877efbf0c8	pt	grammar-or-spelling
Ah, isso é hudo!	575291f6c537dce7bc42a203810d1b9c7e0366e59f4922d1bcb0ca877efbf0c8	pt	different-language
Experimente essas pulseiras cinza com aqueles lenços creme e pastel.	0e566376b4368de6ba8970f0bd57641e1d057fd60ea44b242fd570a456ecd14d	pt	grammar-or-spelling
Lua cheia na segunda-feira, muito dinheiro.	482e15f2cd5834a89baae69a27ef2e243990f51e2828ad42340c5994d17fd713	pt	grammar-or-spelling
Ele bateu a Alemanha alemã suavemente.	74de3d36e582d6589f203f8bbda044e45fa31bb4134af4e7f6372f917f5a471a	pt	grammar-or-spelling
O arco-íris ao entardecer abre a janela.	6e5126cfa30c0e5c4acf79ecdd43fc174586d5642464e2c4ed4da3ed36486921	pt	grammar-or-spelling
Este é meu cartão aqui.	71ae556cf26587970a3c7809a87e5b72390bbda73ee0fc9d2ae111eaa9695c5c	pt	grammar-or-spelling
Trovões demais no frio, no final do frio.	565f463b86c208e51e4804e7b0b2cdcccd128dfec535eee3faf7a29d2229870d	pt	grammar-or-spelling
Como foi o nome dela?	7d6422a2726863a972141740cd0cd970bb810204543d2d6ea5f11757822c6e25	pt	grammar-or-spelling
Ela está nevando.	847c44d2eb8cfc8ac484fdf63871ff66a0be26b2b967e9db7706377c41ba1b72	pt	grammar-or-spelling
Goioerê	821641e16dac1fcfc741cf2e88c566eebdba500ee5f8e90182c1308a8dacc137	pt	offensive-language
Lidera a corrida para o senado	aae8509ecf7797cb9cd4fb50edc7b3979449740fa8c7296f54fe9ff0d171d6c2	pt	difficult-pronounce
Chiapetta	aa71bff1f9586fb0caf0117723e919ef58c297dcd7027666a7994493f3308510	pt	different-language
de um grupos de pessoas engajadas na luta armada no Brasil	a06fdc1d255abc8d2121206f0ec2bc7cb7956d322405b9c30488e3d306c8dd69	pt	grammar-or-spelling
a discriminação racial nos Estados Unidosa discriminação racial nos Estados Unidos	697d60caa127ab4af04ecfa19258c63eefe10b8a8eed674e4952d0e60b062b32	pt	grammar-or-spelling
a discriminação racial nos Estados Unidosa discriminação racial nos Estados Unidos	697d60caa127ab4af04ecfa19258c63eefe10b8a8eed674e4952d0e60b062b32	pt	grammar-or-spelling
dificulta o desenvolvimento das forças sociaisdificulta o desenvolvimento das forças sociais	9b753e72b6710bff06d33c12445f6b050f2ad626dc87ff909bd52fad08393745	pt	grammar-or-spelling
Bom dia, deputados, deputados.	d6f3650a66d4cb79fdb65fc4a94d70ac0bf91f8545c9c7979d1e8477dfdbe789	pt	grammar-or-spelling
Eu estava equipado com um bom casaco, luvas, shorts e shorts.	dd2e1a11785320a5d6865e9913539b527cffa5704467e630586a206622f3a239	pt	grammar-or-spelling
Nomear inspectores actuariais na abertura do processo disciplinar.	e4ebaf4f6004feee2c9084e6e8d1549927d677d9289e253faf0e4e674aaf6f3e	pt	different-language
Divisão do trabalho e manufactura	157f0aa0dfd30b45f5a85443f7384b0f27068a250f09ee34bb320650b46a4931	pt	different-language
consciente de saber ver, olho a vasta metafísica objectiva dos céus todos	190e8062bbab167e81c5198c78dd633a6d194c79ee12ab0b6eb1c33c7df2d196	pt	different-language
Você está hoje ou aqui para eu vir comigo por cinco minutos?	7e439a40694107abfabfc31dcd47c045142dceec5c311f815fa4882db6279831	pt	grammar-or-spelling
da luta política aberta para a revolução comunista vitoriosa	b22b73249cfa7c828f460a7d8f52872d43bfe26f5df5a244340a66917fa5cdf0	pt	offensive-language
O que você entedeu sobre o texto?	d66b6bdfe8fd41f59894672e9f05e3c3f00dd5b3515375a67ea9486b6b5bda67	pt	grammar-or-spelling
Almada é um concelho que possui mais de uma centena de associações.	d320f907acb29852b5990166635f05ad3fe5c6bfc16d3477166e3431bde036a2	pt	grammar-or-spelling
Um homem sem camisa e um homem em uma colete azul de pesca.	e9ea7f57b2378151bbd923e1be92c73884b5784814f4f87cf112b80242862492	pt	grammar-or-spelling
Ele não vem com muitos comandos internos?, mas é extremamente fácil de extender.	f3700aebbd1a2820868d54e4fb2e9f2d30774f51e0b3f05f3dc4d0c9bf134628	pt	grammar-or-spelling
Qual o limite do seu humano?	f4d0b669ea6f7e67e9c97fe870aa9c7a598581b416b4f6d588d331dba7540dd5	pt	grammar-or-spelling
O alquimista parou abruptamente? e se debruçou no chão.	d6ea88c293a33c9d8f02e8d4bea842e12b8a03db5e90b4b279e354daabc66afc	pt	grammar-or-spelling
Quero reservar um restaurante ao ar livre para sab.	068655ce868b25727ecd5b77af34f741833ac51c220f8f1e9fd2e710d3c83027	pt	grammar-or-spelling
Agora espere um minuto!	071ce41f7c5f0e7a8a9ca5592aca2ab44941bd40b71a936d3c6503c17fc6e2c8	pt	Não consigo contribuir
Não há como saber se o áudio foi gravado, como passar para a próxima frase ..assim fica difícil ajudar.

Duas pessoas vestidas em trajes de super herói ficar na rua da cidade.	0a5cc158932fa3f74d4ee354023f193a2cd6aefba591c00024f23d58aaaee12b	pt	grammar-or-spelling
A julgar pelas entradas anteriores?, a competição é muito intensa nessa coisa.	0d1022dff6033b57455d757d192f8b1cbcebdb90ec807ba500550f75289c9178	pt	grammar-or-spelling
No dia seguinte? o menino encontrou o velho ao meio-dia.	066c1e89cd92a795b6e1876d92cdacb9a40e839a1d97e2a28d869f278db07906	pt	grammar-or-spelling
Nadador em fato de banho vermelho? gorro branco? e óculos azuis emergindo da água	0e4241d963e52dd7e478af0a221b1ad02a8167497caaea340bb79f45da52d78d	pt	grammar-or-spelling
De acordo com a receita?, precisamos de mostarda leve.	05292a0a1f341e78219b09e0ffb17d76a93eb1fb93d97ef0bf025f8ea3eb9853	pt	grammar-or-spelling
Aquele que luta e foge? vive para lutar outro dia.	15a3f6e333960b6fc76e108af2a23a96ef81e59d482fc1773188e3afbb589821	pt	different-language
Vídeos compilação de falhas.	16aa221b8906ec882fa5578f695669e16d234a622353298d1ba71fd3afd02c2e	pt	grammar-or-spelling
Um pastor pode gostar de viajar?, mas ele nunca deve esquecer suas ovelhas.	15c5a38133a40c8fa866e2d4bfde3440ac7debfa73e1a857f61d6605012219e6	pt	grammar-or-spelling
Para fazer gelo puro?, você congela a água.	17c723f64ae209928eaf656bf62269b9c72506a40e976dc061ba9e8ac0d8badc	pt	different-language
Repolho em conserva Trem expresso rápido.	1451f5e80a947af85b6f17ba16eac96f327bbaad8dae84b9077ca978f126f6da	pt	grammar-or-spelling
Ao enumerar as pessoas com quem ela queria conversar com?, ela se acalmou.	17a73846cd1777a6be123ff36ccf214b31eca079f2c3ec39b53b2d13dbf0c438	pt	different-language
Carlos Doximo Manuaris	186e1466c4a9eea29ba60a9e9e298f0d09843ac5eea15c0d3ec420c522df0e47	pt	difficult-pronounce
Mesmo os? fracos quando unidos? se tornam poderosos.	17592a616a64f82547d408fef8a537f53b76d2f368d0a6a7baecbf15c86c8726	pt	different-language
Mesmo os? fracos quando unidos? se tornam poderosos.	17592a616a64f82547d408fef8a537f53b76d2f368d0a6a7baecbf15c86c8726	pt	grammar-or-spelling
Se ele comete um erro de compra?, isso não o afeta muito.	1956ad23a46bd235395a01c8d91cb028d7dbea88ba546ff225f6b7e80e8591d3	pt	grammar-or-spelling
O mar viveu nesta casca? porque esse é o seu destino.	197d75c36f16048083c96fdee352681551d38459049e83afd8570a2f352e4bc5	pt	grammar-or-spelling
Como você caiu em?	1bbe65155938daea2e176559fbe69e7482661e1290dc4a19be9dad71b58e8197	pt	grammar-or-spelling
Outras fontes de energia recebem subsídios, bem como?, muitas vezes muito maior.	1a5136c0f403a5e3e073beb04d6ceb7958e4fb2e5ebb60f705f21b07b93c88a3	pt	grammar-or-spelling
As florestas tropicais estão esgotadas? transformamos o planeta em um terreno baldio.	14e28497302c8435274c63236f4416f66dcfb7fdf077b2968bf8cb754a571dda	pt	grammar-or-spelling
uma aula de artes marciais tem lugar em Ourense? Espanha.	1b938106721fc1d8cb760104a6067173f54ca4eaf44fb7370f701bb1b340c2eb	pt	grammar-or-spelling
Tudo isso aconteceu entre o nascer eo pôr do sol? o menino pensou.	1daaec021e8025bb63c4a74facf65970c53889070902e6c95c0d9c50e31e6f52	pt	grammar-or-spelling
Ela nunca saberia a diferença? porque não sabia ler.	1cd7f14b869cc140c58484797b4366a6c2195d5a104a8e45fa2e789a292243e2	pt	grammar-or-spelling
Para descobrir o limite exato?, precisamos repetir isso de uma maneira reproduzível.	1da9893b560cf0569e0806aa2278b7f22b3d034d391f866df55d129745418580	pt	grammar-or-spelling
com uns ímpetos de vaga marinha	1d8b45eef23686753ce8e29b67c7dc518850a6fc68f043e35ae46b34437ac15b	pt	grammar-or-spelling
Para troca de tarefas em particular? apesar de? eu não uso os comandos internos.	199656dfadc7cbe876d50effaf7a2d3b7762daeee0f2556f89d0182a4b4b56c4	pt	grammar-or-spelling
Quantas vezes você vai me chamar de?	23f0706bc463d1b81a0236843c11e35fc007a400e12d226a6efc4181887be572	pt	grammar-or-spelling
Nós não sabemos o que está na coisa confusa? você?	1e872cd77729a3ad96f119cb6b80f2155c300dd414e60ca612865d91e15965e9	pt	grammar-or-spelling
Antônio Reboucas dos Santos	287fe7db5973ecc24acfcb57fa1ebf4cbd932784325d3867ca84b2f14d09e797	pt	grammar-or-spelling
Construído janeiro décimo nono? dezenove dezessete? o monumento está celebrando agora o seu centenário.	25fc9f81aeeb766b351d469d705b4721f78137633f1767b073b3d8604f98d746	pt	grammar-or-spelling
Arlindo Goncalves de Lima	239a74c5b98cc0651fed3a50a12197c36a47003708e67e8a357b9ed7cf745094	pt	grammar-or-spelling
Eu vi Louis no outro dia? ele estava super preocupado com você.	28d489d8ca77af531c2af7b6deb25aa1fcc9152274eae7cb4abf56be0ca670f0	pt	grammar-or-spelling
Quantas vezes você vai me chamar de?	23f0706bc463d1b81a0236843c11e35fc007a400e12d226a6efc4181887be572	pt	grammar-or-spelling
Declarou ser dono de dez hequitares de terra	55b033daac3a3e7de664d9bc0f8a12e802422d620c38afb712df824883442408	pt	grammar-or-spelling
O patinet não funciona bem na calçada.	63308f0b9871514353f1e319652f7c5960c40248bb4fc377b0897db0fe7864bc	pt	grammar-or-spelling
O fio estava desemcapado	680cc529d732e0dd4b686d9de3a18a6b68044e1a808285b8e3c0a87c063d1d05	pt	grammar-or-spelling
Muito bem? ”ele respondeu.	24b99fa1b38ee833c6335f0b9cd069c63fe15421c73f99b313a93c915f8f4b12	pt	grammar-or-spelling
A sombrancelha dela tinha sido raspada	45b4b18779cb746f9b2ce2b19794fa3c6fc0d7619959196ab7954d653db564a9	pt	grammar-or-spelling
Para comer? e arranhar?, um homem precisa apenas começar.	268dd885908caf5e411831084b0628424e8f4aeb566d736035664ccf1335a606	pt	grammar-or-spelling
Lápis abaixo do tempo de? acabou.	28c9a9e4dead3a588a26c5b7af4eaa792c6ba9cf4f4804aa1272bbaea7e408f3	pt	grammar-or-spelling
O que você aconselha? senhor?	2fffb73c247813a459bfa5328f8df7ff2d7a5b2c90729439ab42c2f0b69b3af9	pt	grammar-or-spelling
Pessoas em pé na fila de um lugar Pizza Pizza.	282644c5a9e287efa9b43e92e31f5efcbeced11eac5d06c378fcb6565049a0e6	pt	grammar-or-spelling
O artigo seis estados especifica que esta lei deve assegurar a cooperação inter-administrativa.	29aa4428567415a87094642d5e48e90d4da23a93832802b14ab338a73a501592	pt	grammar-or-spelling
quantas vezes teremos que repetir as mesmas frases para as aprenderes correctamente	2e5faf909791214a04bd2054c0ae979f3b42af731e9dab133177c3fcaf408f77	pt	different-language
quantas vezes teremos que repetir as mesmas frases para as aprenderes correctamente	2e5faf909791214a04bd2054c0ae979f3b42af731e9dab133177c3fcaf408f77	pt	grammar-or-spelling
Próximo?, temos que pular para uma coluna específica.	2c9772443f7bdb73d2f9ff2bbac940f85373adcde42a0a225caa5a8accaa3bfa	pt	grammar-or-spelling
De lá,? ele pôde ver a África à distância.	2f39318ec34cad232c162f9b8a2c08eaaa13f532c262b1a037de6413f3da9a7c	pt	grammar-or-spelling
Como uma aproximação?, usamos uma distribuição Gaussiana multivariada.	30262accc0a0c1bd35b4f1738e593661860a0a75f07f1f4e2369617fa0558e10	pt	grammar-or-spelling
Em outros momentos? em um momento crucial? Facilito as coisas acontecerem.	323ccdd686a2c23332e70d5a2a268812dcd7e098aa1c9b000aaa9b8990225092	pt	grammar-or-spelling
Com o dedo indicador?, a menininha apontou para a mãe.	32b668ca845ca6a3718e2085019f5e5cc1e3b19dd1738ad7bbcde6ed951fb75e	pt	grammar-or-spelling
Grupo de pessoas jogar tênis em um tribunal de argila.	2ebe4e2dea20749e7332da8eabe28edac6802d379f653056e24731f29182bc1a	pt	grammar-or-spelling
"Mas há uma guerra tribal?" o garoto reiterou.	353a87196383c6f0261485d6c445de355b61d93a6173c4eaec9b85f69f3defb6	pt	grammar-or-spelling
"Eu não precisava perder meu tempo só por esse?" ele disse.	365671bdb58abeb16e429fe021a5dd72b2ddfe05b8a8693fa30d8475067f4374	pt	grammar-or-spelling
"Fale com a mão que escreveu todos os?" disse o sol.	211ff26720c150f3197658beccc8f81a32d50fee86fc03eba9e39a308956ea49	pt	grammar-or-spelling
A partir de então,? ele tomaria suas próprias decisões.	2f7fbe5e13bb768fb08c4234c5fd61e28e703aa90c1a7edfb17e81b6100a673b	pt	grammar-or-spelling
E depois havia os outros? que estavam interessados ​​apenas em ouro.	3483bd2f41a576d6cadc4c4b416b5a4e43be08aefa77f912d14ad94a49c68de3	pt	grammar-or-spelling
Você entende que?	30b31f32f560528ce499cc666d224bd191b90b857140cdae4dcb9993b80e3969	pt	grammar-or-spelling
Eles desmontaram? e o alquimista não disse nada.	2e6e18fcf582ac4edf2ba77342d5d46cca01140502d5743d1aec7383a934d548	pt	grammar-or-spelling
Os padeiros têm casas? enquanto os pastores dormem ao ar livre.	36b77f9ae050ed386d86837746817ac24c1b61a8581cf2392841cdb4d936a110	pt	grammar-or-spelling
"Se as coisas boas estão chegando? eles serão uma agradável surpresa?", disse o vidente.	350894919d65d55233a26c26849f0a0fa00e26842310c17216badac3667bc254	pt	grammar-or-spelling
Primeiro?, você precisa instalar uma extensão que rotule elementos clicáveis ​​na página.	31f521bb5a622e0586db971042a34dd55563049cb2555f8b35bdf7c0a6fbb42a	pt	grammar-or-spelling
Brasão? de armas.	3749adbadd9d04609b5e899b37e936dd317148794aa447f3b44d3cf7bc5530ca	pt	grammar-or-spelling
"Eu tive que testar sua coragem?", disse o estranho.	366f4d9af4e4e97daff7a861dbb3c2129ed27744f32309f652521b83fde9acf9	pt	grammar-or-spelling
"Talvez seja melhor perguntar a alguém?" sugeriu o menino.	38cc76d31857f8255a9f020c2e99acf4ad25a05d2d194b582e56057fe60dd49e	pt	grammar-or-spelling
Motociclista com capacete, montando um meio do ar verde da bicicleta da sujeira.	31f0db432f3b7c680d04d9fb8d84b0747463a383df52614ea371f9919cd775d0	pt	grammar-or-spelling
Antônio Reboucas da Silva	38a8d509b83e8941b844938864ce48f7bc57be9f1846fd88a399a2d20ab78f07	pt	grammar-or-spelling
Ataque enquanto o ferro está quente Faça feno enquanto o sol brilha.	3584f720febd5218d28ea69d759719a3e3f00527e7091740610ca3b5052ee6e5	pt	grammar-or-spelling
Em breve maduro? logo apodrece	36be650da2440a4b6bda93e89b3c714bb0cec9fb8f1ab081c182989424fdd999	pt	grammar-or-spelling
Hoje à noite? eles descobririam a verdade.	39ba0aaa54a7b43f28a75387e5da4aeed9469a61c8ba313ef7372ae839619ba8	pt	grammar-or-spelling
Sonhando em chorar a noite	3899302e6b50772eb1a36804a3985379fa1d1ce5152d2ad5a721bf0c547117bd	pt	grammar-or-spelling
Independência	431dfba6e1c6ea13c3eceee063342ec9c6eb8f8b2a28025922f27e93fe818369	pt	different-language
Um homem de camisa amarela está tentando fazer um truque em uma bicicleta.	55a33d4b0596c37d8d8075daa8315ee3d7d9c2c808ad322e1d48f6412a664678	pt	grammar-or-spelling
O cavaleiro estava completamente imóvel? como era o menino.	42563dcccf114a2bc2ea6cb7b84bb1d0b8361d3602a26262e539d026c24cf9fd	pt	grammar-or-spelling
"É um sonho na linguagem do mundo?" ela disse.	450723727f36941d60d1c0151ad068a83c0f65c44de73ad3d6f4b7c6122d2067	pt	grammar-or-spelling
Existe uma linguagem universal? entendida por todos? mas já esquecida.	489f97cccb22c7554f1ae4a8356ce8baa229669948b93ae6eeead7cb819f6057	pt	grammar-or-spelling
Tux não está sorrindo? ele só fica bem o tempo todo.	3e8c2e40a2691538c42e5d221b82e037e6ea429aca94eaff5cf1280d636fc7c0	pt	grammar-or-spelling
Ela colocou seus chinelos? escalou as escadas? e foi para a cama.	37d124d44b8555fbf3216717a4b061f8d655c4d52aa5a9500e6c9546039176b3	pt	grammar-or-spelling
Uma vez ao ladrão? e uma vez ao geral.	4451dadd50210c07ef003d1abf92b3ddcd1a1e0974fa53938c3f2aabd839842c	pt	grammar-or-spelling
Ela dançou como um cisne? alto e gracioso.	454f0c41853e3b9bc3684f548fbc14c38c930f499d5ca8137c24bc2fbbde5a5e	pt	grammar-or-spelling
Embora isso seja loucura? ainda existe método nele	45f12bf5ddad4d1f2eeebddeff2aeeea9d176a59df14cb98ead33ec391a8cb3a	pt	grammar-or-spelling
"Isso não é verdade,?" o garoto disse.	48624eadd31b3b5ca057c54cd66e4ee23b9b3da4f232b1a776e525f9b1c1a23b	pt	grammar-or-spelling
Desde que recebi um cachorro?, as visitas regulares da raposa pararam.	3db3c4cfa6e787436280ead64c6255fcfc2b9c19ef8cf75ceabc14734f773d44	pt	grammar-or-spelling
Qual é nome dessa música?	485d87690d4104d72fa7d904c625aa9343ec445e35dc05272e29258fa31bc4e0	pt	grammar-or-spelling
Reserve-me uma reserva para seis em março em um café vizinho Scott Depot	4479219100cfc72964532e03e0f6ae01ffc78a972ff9f17218ee125e887de2d0	pt	grammar-or-spelling
Espero que? você pense duas vezes antes de me dar o deslize no futuro.	457ed78a4bc1e3062c7071057d6feeabd84e4d08b3b46d27eb8cda17966e99d8	pt	grammar-or-spelling
Por algum motivo,? fomos impedidos de entrar.	4a66bd46904da1ad7a1d3781c8eb0e1b22e3a3850b9208c318554a913a86a43e	pt	grammar-or-spelling
O Antônio chamou seus amigos para tomar chimarrão no no Parcão.	5de7be72738dc84f8fc5cd23a52dc63d8d0512daa7db127db79b30b287d44caf	pt	grammar-or-spelling
Ele será um furuto professor de História.	992e77233a3f5d4af23b3b9169c9b40de79dd13320dc2817701d27356e29b8ab	pt	grammar-or-spelling
Cláudia Silva da Conceicao	622b3baafde352bad1627af40603c0c81ef16c5f413b914a483be3187148218e	pt	grammar-or-spelling
Para transportar mínério de ferro é importante haver uma rede ferroviária	b8d2f48332a50137cb4b312b3cb8cfc24602479db0a399ed596b4b63501f2afb	pt	grammar-or-spelling
Comprou uma passagem de onibus	bcb6145fdad3e0e8b3128d73c93c584071ca44c9009f46ba935c6267d19f49a4	pt	grammar-or-spelling
Realmente? o que diz?	45cf916479b95a147403b618c8f23185438dd4a524f5948bcc295f15c83a5dc2	pt	grammar-or-spelling
"Bem, então? me ajuda a fazer isso?" o menino disse.	4d39aeead15959b516370880b063fc906600bf9cdd23abb42f9149e0b813b9db	pt	grammar-or-spelling
A menina queria ter um balão?, mas era muito tímida para perguntar.	4889a190dbd28c17f284d2ecfc331d9b5e7b351c774cb2a3003ce01598fbe64d	pt	grammar-or-spelling
Em algum momento durante o segundo ano?, você se lembrará do tesouro.	4ab5c7309d4eeb946af511bb871f735367b283ccc89e1e1905cc987b0e7387e4	pt	grammar-or-spelling
Voltando para casa? uma festa de turistas nos passou cantando e tocando música.	49c1b83d74a49fdd64879a1ee962a1674f929a786378a3bbdf62ba15a3a1db9d	pt	grammar-or-spelling
Você foi assisti Deadpool?	438ca4280ac4f97ced5960526b58869b292a21e378363fc045e822f6d1ce27b1	pt	grammar-or-spelling
