Word Error Rate,Gestalt Pattern Matching,Longest Common Subsequence
"0,6666666667","0,8947368421","0,8947368421"
"0,1111111111","0,9803921569","0,9803921569"
"0,4285714286","0,9166666667","0,9428571429"
"0,1666666667","0,9459459459","0,9459459459"
0,1,1
"0,2222222222","0,9672131148","0,9672131148"
0,1,1
"0,2","0,9622641509","0,9622641509"
"0,2","0,962962963","0,962962963"
0,1,1
"0,2857142857","0,9130434783","0,9130434783"
"0,1428571429","0,9756097561","0,9756097561"
"0,1428571429","0,9772727273","0,9772727273"
"0,3333333333","0,9375","0,9375"
"0,1666666667","0,9655172414","0,9655172414"
"0,1111111111","0,95","0,9661016949"
"0,1666666667","0,972972973","0,9863013699"
"0,1666666667","0,9583333333","0,9583333333"
"0,1428571429","0,9705882353","0,9705882353"
"0,125","0,9818181818","0,9818181818"
"0,2","0,9714285714","0,9714285714"
"0,4444444444","0,9444444444","0,9444444444"
1,"0,8","0,8"
"0,3333333333","0,9215686275","0,9215686275"
"0,125","0,9791666667","0,9791666667"
"1,2","0,4130434783","0,4130434783"
"0,5","0,8108108108","0,8108108108"
"0,09090909091","0,9818181818","0,9818181818"
"0,1538461538","0,9705882353","0,9705882353"
"0,1666666667","0,9677419355","0,9677419355"
"0,1818181818","0,9677419355","0,9677419355"
"0,1","0,8275862069","0,8275862069"
"0,1111111111","0,9736842105","0,9736842105"
"0,1","0,9649122807","0,9649122807"
"0,2","0,9696969697","0,9696969697"
"0,25","0,9714285714","0,9714285714"
"0,6666666667","0,8387096774","0,8387096774"
"0,6666666667","0,8064516129","0,8064516129"
0,1,1
"0,2","0,9565217391","0,9565217391"
0,1,1
0,1,1
0,1,1
0,1,1
"0,1666666667","0,9473684211","0,9473684211"
0,1,1
"0,2","0,9672131148","0,9672131148"
"0,07142857143","0,9827586207","0,9827586207"
0,1,1
0,1,1
0,1,1
"0,2727272727","0,9594594595","0,9594594595"
0,1,1
"0,2","0,9642857143","0,9642857143"
"0,25","0,9555555556","0,9555555556"
"0,5454545455","0,8823529412","0,8823529412"
"0,1111111111","0,9756097561","0,9756097561"
"0,08333333333","0,9830508475","0,9830508475"
"0,25","0,9473684211","0,9473684211"
0,1,1
"0,3333333333","0,94","0,94"
"0,125","0,9487179487","0,9487179487"
"0,09090909091","0,9710144928","0,9710144928"
"0,5","0,8888888889","0,8888888889"
"0,3076923077","0,92","0,92"
"0,4285714286","0,8378378378","0,8378378378"
"0,1428571429","0,9696969697","0,9696969697"
"0,3846153846","0,9310344828","0,9310344828"
0,1,1
0,1,1
"0,75","0,7142857143","0,7142857143"
0,1,1
"0,1428571429","0,9736842105",1
0,1,1
0,1,1
0,1,1
"0,25","0,9649122807","0,9649122807"
0,1,1
"0,375","0,9464285714","0,9464285714"
0,1,1
0,1,1
"0,1538461538","0,9701492537","0,9701492537"
0,1,1
0,1,1
"0,2","0,9245283019","0,9245283019"
"0,125","0,975","0,975"
"0,25","0,9444444444","0,9444444444"
"0,5","0,9230769231","0,9230769231"
"0,125","0,8823529412","0,8823529412"
"0,08333333333","0,988372093","0,988372093"
"0,1666666667","0,9722222222","0,9722222222"
"0,25","0,9523809524","0,9523809524"
"0,75","0,6","0,7142857143"
"0,3333333333","0,9285714286","0,9285714286"
"0,5","0,8831168831","0,8831168831"
0,1,1
"1,5","0,7058823529","0,7058823529"
0,1,1
0,1,1
"0,6","0,8125","0,8125"
"0,3333333333","0,847826087","0,847826087"
"0,08333333333","0,9861111111","0,9861111111"
"0,1111111111","0,9743589744","0,9743589744"
"0,125","0,98","0,98"
0,1,1
"0,1666666667","0,9761904762","0,9761904762"
0,1,1
0,1,1
"0,3333333333","0,9444444444","0,9444444444"
0,1,1
"0,25","0,95","0,95"
"0,3333333333","0,9285714286","0,9285714286"
"0,125","0,9777777778","0,9777777778"
"0,09090909091","0,9848484848","0,9848484848"
"0,25","0,9565217391","0,9565217391"
"0,2857142857","0,9230769231","0,9230769231"
"0,1","0,98","0,98"
"0,2","0,9558823529","0,9558823529"
"0,1111111111","0,9803921569","0,9803921569"
"0,2","0,9756097561","0,9756097561"
"0,1","0,9863013699","0,9863013699"
"0,08333333333","0,9850746269","0,9850746269"
"0,3333333333","0,9333333333","0,9333333333"
"0,07692307692","0,9885057471","0,9885057471"
0,1,1
"0,2","0,9666666667","0,9666666667"
"0,3333333333","0,8965517241","0,8965517241"
"0,2857142857","0,85","0,85"
"0,2222222222","0,95","0,95"
"0,2","0,9649122807","0,9649122807"
"0,25","0,9523809524","0,9523809524"
"0,2","0,9666666667","0,9666666667"
"0,1111111111","0,9777777778","0,9777777778"
"0,09090909091","0,9866666667","0,9866666667"
"0,3076923077","0,9523809524","0,9523809524"
0,1,1
"0,1111111111","0,976744186","0,976744186"
"0,1538461538","0,9746835443","0,9746835443"
"0,1666666667","0,9594594595","0,9594594595"
"0,2","0,96","0,96"
"0,1818181818","0,962962963","0,962962963"
0,1,1
"0,1","0,92","0,9787234043"
"0,1428571429","0,9795918367","0,9795918367"
"0,07692307692","0,9850746269","0,9850746269"
"0,2857142857","0,9411764706","0,9411764706"
"0,09090909091","0,9836065574","0,9836065574"
"0,25","0,96","0,96"
0,1,1
0,1,1
0,1,1
"0,1111111111","0,98","0,98"
"0,2857142857","0,8125","0,8125"
0,1,1
"0,1666666667","0,9782608696","0,9782608696"
0,1,1
"0,6","0,875","0,875"
"0,5","0,8571428571","0,8571428571"
"0,6666666667","0,875","0,875"
"0,6666666667","0,6666666667","0,6666666667"
"1,4","0,6129032258","0,6129032258"
"0,2727272727","0,8888888889","0,9230769231"
"0,375","0,8292682927","0,8717948718"
"0,25","0,9298245614","0,9298245614"
"0,1111111111","0,9722222222","0,9722222222"
"0,3333333333","0,9142857143","0,9142857143"
"0,1666666667","0,9677419355","0,9677419355"
"0,2","0,96875","0,96875"
"0,375","0,8775510204","0,8775510204"
"0,125","0,9777777778","0,9777777778"
"0,1111111111","0,9782608696","0,9782608696"
"0,4","0,9130434783","0,9130434783"
1,"0,7741935484","0,7741935484"
1,"0,5","0,5"
0,1,1
"0,6","0,7692307692","0,7692307692"
0,1,1
"1,333333333","0,5416666667","0,5416666667"
"0,25","0,9534883721","0,9534883721"
0,1,1
"0,4","0,9285714286","0,9285714286"
"0,5","0,9375","0,9375"
"0,25","0,9411764706","0,9411764706"
0,1,1
"0,3333333333","0,9285714286","0,9285714286"
"0,25","0,9655172414","0,9655172414"
"0,1428571429","0,976744186","0,976744186"
"0,25","0,9375","0,9375"
0,1,1
"0,2","0,8333333333","0,8333333333"
0,1,1
"0,3","0,9387755102","0,9387755102"
1,"0,5714285714","0,6666666667"
"0,5","0,8","0,9230769231"
"0,1666666667","0,95","0,95"
"0,25","0,9583333333","0,9718309859"
"0,2222222222","0,9552238806","0,9552238806"
"0,4285714286","0,9302325581","0,9302325581"
0,1,1
0,1,1
0,1,1
0,1,1
"0,2","0,962962963","0,962962963"
0,1,1
0,1,1
"0,3","0,9069767442","0,9285714286"
"0,2307692308","0,9552238806","0,9552238806"
0,1,1
"0,6","0,9","0,9"
"0,3333333333","0,9555555556","0,9555555556"
"0,1","0,9827586207","0,9827586207"
0,1,1
"0,1538461538","0,9673913043","0,9673913043"
"0,25","0,9583333333","0,9583333333"
"0,25","0,9649122807","0,9649122807"
"0,2307692308","0,9523809524","0,9523809524"
"0,1111111111","0,9814814815","0,9814814815"
"0,5714285714","0,829787234","0,829787234"
"0,07142857143","0,987654321","0,987654321"
"0,125","0,9736842105","0,9736842105"
"0,1428571429","0,9666666667","0,9666666667"
0,1,1
"0,2857142857","0,9534883721","0,9534883721"
0,1,1
0,1,1
0,1,1
"0,2857142857","0,8222222222","0,8222222222"
"0,4285714286","0,9024390244","0,9024390244"
1,"0,7777777778","0,7777777778"
0,1,1
1,"0,7222222222","0,7222222222"
0,1,1
0,1,1
"0,08333333333","0,9868421053","0,9868421053"
1,"0,898989899","0,898989899"
"0,1666666667","0,972972973","0,972972973"
"0,4444444444","0,8260869565","0,8260869565"
0,1,1
"0,4","0,75","0,8571428571"
"0,2307692308","0,9324324324","0,9324324324"
"0,09090909091","0,9830508475","0,9830508475"
"0,3333333333","0,9117647059","0,9117647059"
"0,5714285714","0,8813559322","0,8813559322"
"0,2","0,9615384615","0,9615384615"
"0,8333333333","0,8863636364","0,8863636364"
"0,8","0,9310344828","0,9310344828"
"0,6","0,9473684211","0,9473684211"
0,1,1
"0,875","0,8101265823","0,8101265823"
"0,1818181818","0,9661016949","0,9661016949"
0,1,1
"0,875","0,8142857143","0,8142857143"
0,1,1
"0,2","0,9736842105","0,9736842105"
0,1,1
1,"0,9090909091","0,9090909091"
0,1,1
"0,25","0,9","0,9"
0,1,1
0,1,1
"0,2","0,9666666667","0,9666666667"
"0,1666666667","0,9756097561","0,9756097561"
"0,1428571429","0,9722222222","0,9722222222"
"0,1428571429","0,9655172414","0,9655172414"
"0,3333333333","0,9285714286","0,9285714286"
"0,5","0,8695652174","0,8695652174"
0,1,1
"0,8","0,724137931","0,724137931"
"0,25","0,9591836735","0,9591836735"
"0,75","0,5806451613","0,5806451613"
"0,1111111111","0,9827586207","0,9827586207"
"0,1666666667","0,7142857143","0,7142857143"
"0,125","0,9743589744","0,9743589744"
"0,25","0,9230769231","0,9230769231"
"1,5","0,3333333333","0,3333333333"
"0,2","0,9464285714","0,9464285714"
1,"0,75","0,75"
0,1,1
inf,0,0
"0,875","0,8625","0,8625"
"0,875","0,8108108108","0,8108108108"
0,1,1
"0,7777777778","0,9027777778","0,9027777778"
0,1,1
"0,1428571429","0,9714285714","0,9714285714"
0,1,1
"0,3333333333","0,9375","0,9375"
0,1,1
"0,1666666667","0,9666666667","0,9666666667"
"0,25","0,9487179487","0,9487179487"
"0,25","0,9565217391","0,9565217391"
"0,1666666667","0,9642857143","0,9642857143"
0,1,1
"0,25","0,9428571429","0,9428571429"
"0,3333333333","0,9310344828","0,9310344828"
"0,3333333333","0,9433962264","0,9433962264"
"0,5","0,9090909091","0,9090909091"
0,1,1
"0,09090909091","0,9807692308","0,9807692308"
"0,3333333333","0,9473684211","0,9473684211"
0,1,1
"0,6666666667","0,4545454545","0,4545454545"
"0,3333333333","0,9032258065","0,9032258065"
"0,1428571429","0,9736842105","0,9736842105"
"0,125","0,975","0,975"
0,1,1
"0,1428571429","0,9761904762","0,9761904762"
0,1,1
"0,09090909091","0,9855072464","0,9855072464"
"0,4444444444","0,9285714286","0,9285714286"
"0,09090909091","0,9857142857","0,9857142857"
"0,07142857143","0,9897959184","0,9897959184"
"0,2142857143","0,9666666667","0,9666666667"
"0,2857142857","0,9428571429","0,9428571429"
"0,5","0,8333333333","0,8333333333"
0,1,1
"0,1666666667","0,9090909091",1
"0,3333333333","0,9230769231","0,9230769231"
"0,3846153846","0,9125","0,9125"
"0,3333333333","0,8181818182","0,8181818182"
0,1,1
"0,1428571429","0,9684210526","0,9684210526"
"0,08333333333","0,9838709677","0,9838709677"
0,1,1
"0,2857142857","0,9428571429","0,9428571429"
0,1,1
0,1,1
"0,1","0,9818181818","0,9818181818"
"0,08333333333","0,9838709677","0,9838709677"
0,1,1
1,"0,4285714286","0,5"
0,1,1
0,1,1
"0,5","0,9259259259","0,9259259259"
"0,125","0,9814814815","0,9814814815"
"0,6","0,8620689655","0,8620689655"
"0,2222222222","0,9649122807","0,9649122807"
inf,0,0
inf,0,0
"0,3333333333","0,8571428571","0,8571428571"
0,1,1
"0,25","0,9423076923","0,9423076923"
0,1,1
"0,6666666667","0,875","0,875"
0,1,1
0,1,1
"0,5","0,8965517241","0,8965517241"
0,1,1
"0,1111111111","0,9795918367","0,9795918367"
"0,1666666667","0,96875","0,96875"
"0,1111111111","0,9803921569","0,9803921569"
"0,125","0,9795918367","0,9795918367"
"0,1111111111","0,9857142857","0,9857142857"
"0,5","0,9032258065","0,9032258065"
"0,1666666667","0,9615384615","0,9615384615"
"0,3333333333","0,9074074074","0,9074074074"
0,1,1
"0,1111111111","0,9830508475","0,9830508475"
"0,25","0,9523809524","0,9523809524"
0,1,1
"0,2222222222","0,9411764706","0,9411764706"
0,1,1
"0,5","0,8571428571","0,8888888889"
"0,1428571429","0,9772727273","0,9772727273"
"0,2222222222","0,9454545455","0,9454545455"
"0,6","0,7","0,7"
"0,3333333333","0,96","0,96"
"0,2","0,96","0,96"
"0,7857142857","0,8313253012","0,8313253012"
"0,2857142857","0,8888888889","0,8888888889"
"0,2727272727","0,9404761905","0,9404761905"
0,1,1
0,1,1
"0,5","0,775862069","0,8653846154"
"0,2","0,935483871","0,935483871"
"0,3333333333","0,9428571429","0,9428571429"
0,1,1
"0,2","0,9482758621","0,9482758621"
"0,2857142857","0,9545454545","0,9545454545"
"0,1666666667","0,9577464789","0,9577464789"
"0,6666666667","0,8421052632","0,8421052632"
0,1,1
0,1,1
0,1,1
0,1,1
"0,1","0,9818181818","0,9818181818"
0,1,1
0,1,1
"0,2","0,9444444444","0,9444444444"
"0,1538461538","0,9775280899","0,9775280899"
"0,2307692308","0,9387755102","0,9387755102"
"0,5","0,8275862069","0,8275862069"
"0,25","0,9411764706","0,9411764706"
"0,1428571429","0,9736842105","0,9736842105"
"0,25","0,961038961","0,961038961"
"0,1428571429","0,9782608696","0,9782608696"
"0,1428571429","0,9642857143","0,9642857143"
"0,4","0,7692307692","0,8695652174"
0,1,1
0,1,1
"0,2222222222","0,9666666667","0,9666666667"
0,1,1
0,1,1
0,1,1
"0,6666666667","0,8484848485","0,875"
"0,3333333333","0,9473684211","0,9473684211"
0,1,1
"0,25","0,9523809524","0,9523809524"
"0,5","0,8571428571","0,8571428571"
1,"0,5833333333","0,5833333333"
0,1,1
1,"0,875","0,875"
0,1,1
0,1,1
"0,5","0,9047619048","0,9047619048"
0,1,1
0,1,1
"0,6","0,8846153846","0,8846153846"
0,1,1
0,1,1
"0,3333333333","0,9523809524","0,9523809524"
0,1,1
"0,2","0,8571428571","0,9"
0,1,1
0,1,1
0,1,1
"0,2222222222","0,9272727273","0,9272727273"
"0,2222222222","0,9574468085","0,9574468085"
"0,1111111111","0,9818181818","0,9818181818"
0,1,1
"0,1428571429","0,9761904762","0,9761904762"
0,1,1
0,1,1
0,1,1
"0,5714285714","0,9117647059","0,9117647059"
0,1,1
"0,1666666667","0,9375","0,9375"
"0,25","0,9333333333","0,9333333333"
1,"0,9090909091","0,9090909091"
"0,4285714286","0,8857142857","0,8857142857"
"0,25","0,9310344828","0,9310344828"
"0,2","0,9310344828","0,9310344828"
"0,1818181818","0,9565217391","0,9565217391"
"0,3333333333","0,86","0,86"
"0,6666666667","0,619047619","0,619047619"
"0,2222222222","0,975308642","0,975308642"
"0,6666666667","0,9","0,9"
"0,2","0,9","0,9"
"0,25","0,9565217391","0,9565217391"
"0,1","0,9803921569","0,9803921569"
"0,07142857143","0,9864864865","0,9864864865"
"0,1111111111","0,9811320755","0,9811320755"
"0,1111111111","0,9791666667","0,9791666667"
"0,1428571429","0,9814814815","0,9814814815"
"0,1666666667","0,9649122807","0,9649122807"
"0,07692307692","0,987654321","0,987654321"
"0,1818181818","0,9552238806","0,9552238806"
"0,1666666667","0,96","0,96"
"0,3333333333","0,9393939394","0,9393939394"
"0,1428571429","0,9803921569","0,9803921569"
"0,1428571429","0,9743589744","0,9743589744"
"0,1666666667","0,972972973","0,972972973"
"0,2","0,9696969697","0,9696969697"
"0,125","0,9787234043","0,9787234043"
"0,2222222222","0,9777777778","0,9777777778"
"0,1428571429","0,975","0,975"
"0,09090909091","0,9875","0,9875"
"0,1428571429","0,9861111111","0,9861111111"
"0,4","0,7142857143","0,7142857143"
"0,1111111111","0,9795918367","0,9795918367"
"0,25","0,9565217391","0,9565217391"
"0,4","0,9259259259","0,9259259259"
"0,25","0,9393939394","0,9393939394"
"0,2","0,96","0,96"
"0,1666666667","0,8292682927","0,8292682927"
"0,2222222222","0,9423076923","0,9423076923"
"0,2222222222","0,9302325581","0,9302325581"
"0,2","0,9696969697","0,9696969697"
0,1,1
"0,25","0,9565217391","0,9565217391"
"0,3333333333","0,962962963",1
"0,3333333333","0,9722222222","0,9722222222"
"0,6666666667","0,925","0,925"
0,1,1
"0,2857142857","0,9545454545","0,9545454545"
0,1,1
0,1,1
"0,3","0,9464285714","0,9464285714"
"0,2","0,9583333333","0,9583333333"
"0,2","0,962962963","0,962962963"
"0,1666666667","0,9523809524","0,9523809524"
"0,25","0,96","0,96"
"0,1666666667","0,9722222222","0,9722222222"
"0,3333333333","0,9444444444","0,9444444444"
"0,25","0,9333333333","0,9333333333"
"0,5","0,9166666667","0,9166666667"
"0,25","0,9565217391","0,9565217391"
"0,6666666667","0,8125","0,8125"
0,1,1
"0,09090909091","0,962962963","0,962962963"
"0,2","0,9649122807","0,9649122807"
"0,1428571429","0,9722222222","0,9722222222"
"0,125","0,9791666667","0,9791666667"
"0,1428571429","0,976744186","0,976744186"
"0,07692307692","0,988372093","0,988372093"
"0,1111111111","0,9387755102","0,9387755102"
"0,1666666667","0,9677419355","0,9677419355"
"0,1428571429","0,9705882353","0,9705882353"
"0,1428571429","0,9756097561","0,9756097561"
"0,09090909091","0,9836065574","0,9836065574"
0,1,1
"0,25","0,9591836735","0,9591836735"
0,1,1
"0,09090909091","0,9807692308","0,9807692308"
"0,2","0,9642857143","0,9642857143"
0,1,1
0,1,1
"0,2142857143","0,9620253165","0,9620253165"
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
"0,5","0,9411764706","0,9411764706"
0,1,1
"0,25","0,95","0,95"
"0,5","0,9230769231","0,9230769231"
"0,07142857143","0,9873417722","0,9873417722"
"0,3636363636","0,9516129032","0,9516129032"
"0,2","0,9787234043","0,9787234043"
"0,2857142857","0,9428571429","0,9428571429"
"0,1428571429","0,9722222222","0,9722222222"
"0,1666666667","0,9444444444","0,9444444444"
0,1,1
"0,1428571429","0,9782608696","0,9782608696"
0,1,1
"0,3333333333","0,8307692308","0,8307692308"
"0,1666666667","0,9577464789","0,9577464789"
"0,3333333333","0,9464285714","0,9464285714"
"0,2857142857","0,9","0,972972973"
"0,5","0,8823529412","0,8823529412"
"0,1666666667","0,9615384615","0,9615384615"
"0,2","0,9565217391","0,9565217391"
0,1,1
"0,125","0,9772727273","0,9772727273"
"0,5","0,8235294118","0,8235294118"
"0,1666666667","0,9736842105","0,9736842105"
"0,2","0,9666666667","0,9666666667"
"0,1428571429","0,96875","0,96875"
"0,25","0,9615384615","0,9615384615"
"0,3571428571","0,8970588235","0,8970588235"
"0,3076923077","0,9166666667","0,9166666667"
"0,25","0,90625","0,90625"
"0,2","0,9722222222","0,9722222222"
"0,4","0,9166666667","0,9166666667"
"0,25","0,9565217391","0,9565217391"
"0,2","0,962962963","0,962962963"
"0,4285714286","0,9268292683","0,9268292683"
"0,1666666667","0,9615384615","0,9615384615"
"0,09090909091","0,9821428571","0,9821428571"
"0,1428571429","0,9893617021","0,9893617021"
"0,1666666667","0,976744186","0,976744186"
0,1,1
"0,1666666667","0,9545454545","0,9545454545"
"0,3333333333","0,9375","0,9375"
"0,75","0,8571428571","0,8571428571"
"0,2727272727","0,9454545455","0,9454545455"
"0,5","0,9310344828","0,9642857143"
0,1,1
"0,25","0,9350649351","0,9350649351"
"0,09090909091","0,9807692308","0,9807692308"
"0,09090909091","0,9824561404","0,9824561404"
"0,1","0,9821428571","0,9821428571"
"0,1111111111","0,975","0,975"
"0,3076923077","0,9690721649","0,9690721649"
"0,1","0,9795918367","0,9795918367"
"0,2857142857","0,9512195122","0,9512195122"
inf,0,0
0,1,1
inf,0,0
0,1,1
0,1,1
0,1,1
0,1,1
inf,0,0
inf,0,0
"0,1111111111","0,9791666667","0,9791666667"
"0,2857142857","0,9523809524","0,9523809524"
"0,08333333333","0,9841269841","0,9841269841"
"0,6666666667","0,8636363636","0,8636363636"
0,1,1
"0,1428571429","0,9795918367","0,9795918367"
"0,1666666667","0,972972973","0,972972973"
"0,1","0,9833333333","0,9833333333"
0,1,1
"0,25","0,9736842105","0,9736842105"
"0,3333333333","0,9375","0,9375"
"0,6","0,8928571429","0,8928571429"
0,1,1
"0,3333333333","0,9","0,9"
"0,1666666667","0,9756097561","0,9756097561"
"0,5","0,9444444444","0,9444444444"
"0,5","0,8857142857","0,8857142857"
"0,2","0,9583333333","0,9583333333"
1,"0,6363636364","0,6363636364"
"0,2666666667","0,9278350515","0,9278350515"
"0,6","0,6315789474","0,6315789474"
"0,2","0,9545454545","0,9545454545"
"0,5","0,9090909091","0,9090909091"
0,1,1
0,1,1
"0,1428571429","0,96875","0,96875"
"0,2857142857","0,9375","0,9375"
0,1,1
"0,1111111111","0,9795918367","0,9795918367"
"0,1428571429","0,9696969697","0,9696969697"
"0,5","0,92","0,92"
